model,horizon_h,year_month,MAE,RMSE,R2,N
seasonal_naive_daily,12,2024-03,4.697733711048159,6.881087827399478,-0.9365702742290185,706
seasonal_naive_daily,12,2024-04,3.9263571428571424,5.278094556073919,-0.611080612395972,700
seasonal_naive_daily,12,2024-05,3.875210084033613,5.289023303692545,-0.9945339513084739,714
seasonal_naive_daily,12,2024-06,3.721727019498607,4.671527429404314,-0.5584163790505412,718
seasonal_naive_daily,12,2024-07,5.003638814016172,8.192572732569218,-0.720099177618313,742
seasonal_naive_daily,12,2024-08,4.984973045822103,6.411572726312776,-0.517967124380889,742
seasonal_naive_daily,12,2024-09,2.1642857142857146,2.8418220178175098,-0.6195385105692943,714
seasonal_naive_daily,12,2024-10,3.865883977900552,5.816490417208702,-0.383995166056615,724
seasonal_naive_daily,12,2024-11,5.986278735632184,15.817380840010491,-0.808329073382613,696
seasonal_naive_daily,12,2024-12,3.7662356321839074,5.147586199196757,-0.609726646300788,696
seasonal_naive_daily,24,2024-01,4.902453987730061,6.32537008786571,-0.801966657497108,652
seasonal_naive_daily,24,2024-02,5.42272036474164,7.287112588564791,-1.0177668131129085,658
seasonal_naive_daily,24,2024-03,4.797379603399433,7.013734250049087,-0.9879081630268898,706
seasonal_naive_daily,24,2024-04,3.952857142857143,5.407307885762431,-0.6641447987852382,700
seasonal_naive_daily,24,2024-05,3.926783216783216,5.249264683770454,-1.0162993939025773,715
seasonal_naive_daily,24,2024-06,4.038300835654596,5.164597857591689,-0.8776111358615395,718
seasonal_naive_daily,24,2024-07,5.379245283018868,8.287679616345011,-0.750301264312349,742
seasonal_naive_daily,24,2024-08,5.609366576819406,6.943899424554537,-0.8357857434698479,742
seasonal_naive_daily,24,2024-09,2.116106442577031,2.750691280570832,-0.5514389905818096,714
seasonal_naive_daily,24,2024-10,4.166367403314917,6.261488060741363,-0.6084350068935185,724
seasonal_naive_daily,24,2024-11,6.8147988505747135,17.815790329296963,-1.0533642977229691,696
seasonal_naive_daily,24,2024-12,3.8923976608187134,5.475282042990333,-0.7919025743245665,684
seasonal_naive_daily,48,2024-01,5.282515337423314,7.041877364014226,-1.0966872466849624,652
seasonal_naive_daily,48,2024-02,5.429752704791345,7.645719120235403,-1.3091471151357625,647
seasonal_naive_daily,48,2024-03,4.757740585774059,7.626292788867613,-1.2562975821994433,717
seasonal_naive_daily,48,2024-04,4.238642857142858,5.519837924639248,-0.7343274533044173,700
seasonal_naive_daily,48,2024-05,4.36750700280112,5.812808830384794,-1.670016975830205,714
seasonal_naive_daily,48,2024-06,4.243802228412257,5.500746657345786,-1.110188185751603,718
seasonal_naive_daily,48,2024-07,6.050741239892184,9.213246901261892,-1.1259532953479812,742
seasonal_naive_daily,48,2024-08,6.063544474393531,7.601066787450143,-1.3258263422008385,742
seasonal_naive_daily,48,2024-09,2.280785413744741,2.9589702446688957,-0.8999593707426052,713
seasonal_naive_daily,48,2024-10,5.074206896551725,7.130344577445289,-1.0337031045706264,725
seasonal_naive_daily,48,2024-11,5.866258992805755,13.919948808100692,-0.3655983927975228,695
seasonal_naive_daily,48,2024-12,4.2126323751891075,5.898300673250952,-1.0484214336923952,661
seasonal_naive_daily,72,2024-01,5.5748085758039805,7.340067358057891,-1.2864207609869163,653
seasonal_naive_daily,72,2024-02,5.41578125,8.068777594840498,-1.4766234832391656,640
seasonal_naive_daily,72,2024-03,4.873135359116022,7.635746887165779,-1.3879043310853607,724
seasonal_naive_daily,72,2024-04,4.838642857142856,6.246861783556375,-1.2129530198822787,700
seasonal_naive_daily,72,2024-05,4.385014005602241,5.658840781608601,-1.2983448176343821,714
seasonal_naive_daily,72,2024-06,4.111072423398329,5.359418531113562,-1.1576624160837339,718
seasonal_naive_daily,72,2024-07,6.281199460916443,9.652728026614815,-1.3433559713862122,742
seasonal_naive_daily,72,2024-08,6.392654986522911,7.958794022407234,-1.4795470149353882,742
seasonal_naive_daily,72,2024-09,2.499789621318373,3.2161131184183858,-1.127515930326358,713
seasonal_naive_daily,72,2024-10,5.388344827586207,7.543759467039742,-1.273331994899682,725
seasonal_naive_daily,72,2024-11,6.90525179856115,17.85539748715946,-1.0700783594384506,695
seasonal_naive_daily,72,2024-12,4.3576138147566725,5.713137934178121,-0.8634295310264066,637
seasonal_naive_weekly,1,2024-01,5.575230061349693,7.27042157704596,-1.7473191414548248,652
seasonal_naive_weekly,1,2024-02,5.067713004484305,7.372533663256109,-0.9050869088777638,669
seasonal_naive_weekly,1,2024-03,4.286690647482015,6.78485644493804,-0.8647345990314566,695
seasonal_naive_weekly,1,2024-04,4.376571428571428,5.937163223531684,-1.2822685951639348,700
seasonal_naive_weekly,1,2024-05,4.0890056022408965,5.387184905354724,-0.8503868457678536,714
seasonal_naive_weekly,1,2024-06,4.597841225626741,5.681764494555169,-1.3538710838924026,718
seasonal_naive_weekly,1,2024-07,5.912533692722373,9.483186284283668,-1.2693183822509346,742
seasonal_naive_weekly,1,2024-08,6.587533692722373,7.995205141587344,-1.3636955535053978,742
seasonal_naive_weekly,1,2024-09,3.0803221288515403,3.9402651910639674,-2.1028436344634467,714
seasonal_naive_weekly,1,2024-10,4.473113854595336,6.49550651899231,-0.728828972526131,729
seasonal_naive_weekly,1,2024-11,6.971098265895954,18.145508130606842,-1.1205073646567354,692
seasonal_naive_weekly,1,2024-12,3.6391796322489385,5.053128625999054,-0.5723946205806574,707
seasonal_naive_weekly,6,2024-01,5.428911042944785,7.0824447596155755,-1.5933070043755921,652
seasonal_naive_weekly,6,2024-02,4.840433482810164,7.152388094608985,-0.7990403059089959,669
seasonal_naive_weekly,6,2024-03,4.21158273381295,6.598024829801436,-0.7822915715424656,695
seasonal_naive_weekly,6,2024-04,4.487285714285714,6.131120265847483,-1.3796291175203983,700
seasonal_naive_weekly,6,2024-05,4.145588235294118,5.475346771566853,-0.9329753114083865,714
seasonal_naive_weekly,6,2024-06,4.57374651810585,5.622496038163508,-1.2824309080623153,718
seasonal_naive_weekly,6,2024-07,5.928032345013477,9.396891153052593,-1.2449816753574132,742
seasonal_naive_weekly,6,2024-08,6.446967654986523,7.765406606058204,-1.221910498770931,742
seasonal_naive_weekly,6,2024-09,3.0997899159663866,3.9325533041773353,-2.0653835920176347,714
seasonal_naive_weekly,6,2024-10,4.350891632373114,6.347968794735056,-0.655639250399801,729
seasonal_naive_weekly,6,2024-11,6.850072358900144,17.921618618107818,-1.0622805378761284,691
seasonal_naive_weekly,6,2024-12,3.6597578347578343,5.044659174050927,-0.5483934547177325,702
seasonal_naive_weekly,12,2024-01,5.194861963190184,6.915150467024929,-1.3345440654116238,652
seasonal_naive_weekly,12,2024-02,4.753363228699552,7.054103852788055,-0.8003694741033149,669
seasonal_naive_weekly,12,2024-03,4.156474820143885,6.660573624485675,-0.820406165559536,695
seasonal_naive_weekly,12,2024-04,4.669071428571429,6.3755321906712785,-1.3335643132334658,700
seasonal_naive_weekly,12,2024-05,4.177380952380952,5.567660912736666,-1.1868625690506662,714
seasonal_naive_weekly,12,2024-06,4.429178272980502,5.533818225277898,-1.1873678598270754,718
seasonal_naive_weekly,12,2024-07,5.949730458221024,9.46848653147722,-1.2982793683189233,742
seasonal_naive_weekly,12,2024-08,6.1351078167115904,7.445178119005594,-1.0442087506740996,742
seasonal_naive_weekly,12,2024-09,3.1953081232493,4.099344502495498,-2.35343910641458,714
seasonal_naive_weekly,12,2024-10,4.086968449931413,5.944542516786472,-0.45523939148141146,729
seasonal_naive_weekly,12,2024-11,6.598842257597685,17.24425636881622,-0.9089424190892947,691
seasonal_naive_weekly,12,2024-12,3.5348419540229883,5.010729507881005,-0.5510128874730746,696
seasonal_naive_weekly,24,2024-01,4.754371165644172,6.558920949241949,-1.0236159489749697,652
seasonal_naive_weekly,24,2024-02,4.623318385650224,6.745634141435825,-0.719801478908187,669
seasonal_naive_weekly,24,2024-03,4.438345323741006,6.764803378384434,-0.8778484496165488,695
seasonal_naive_weekly,24,2024-04,4.427928571428572,6.1538138580883315,-1.1473159441386245,700
seasonal_naive_weekly,24,2024-05,3.9557422969187668,5.372239699022513,-1.0841888634233068,714
seasonal_naive_weekly,24,2024-06,4.0389275766016715,5.1554873138139845,-0.872301237409534,718
seasonal_naive_weekly,24,2024-07,5.906738544474393,9.514953474538986,-1.3048259478484145,742
seasonal_naive_weekly,24,2024-08,5.475808625336927,6.982166588498285,-0.8698242217060708,742
seasonal_naive_weekly,24,2024-09,3.380322128851541,4.333409151459112,-2.8382229066296008,714
seasonal_naive_weekly,24,2024-10,3.7679452054794518,5.40867517265436,-0.21566961577894928,730
seasonal_naive_weekly,24,2024-11,6.497105643994211,16.011483306818118,-0.6517345590539325,691
seasonal_naive_weekly,24,2024-12,3.2689781021897812,4.8096219709712775,-0.42995139211631295,685
seasonal_naive_weekly,48,2024-01,4.911426380368098,6.921294771863022,-1.3383819550287406,652
seasonal_naive_weekly,48,2024-02,4.682978723404255,6.876797361075049,-0.8694205001299675,658
seasonal_naive_weekly,48,2024-03,5.368909348441926,7.494641853723281,-1.1524118472243852,706
seasonal_naive_weekly,48,2024-04,4.128214285714286,5.854531517185153,-0.9532850209559758,700
seasonal_naive_weekly,48,2024-05,4.110714285714286,5.615957094711092,-1.5212042419756764,714
seasonal_naive_weekly,48,2024-06,3.861281337047354,4.657256894646226,-0.514110348700757,718
seasonal_naive_weekly,48,2024-07,5.690902964959569,8.838456044811485,-0.9587735892423723,742
seasonal_naive_weekly,48,2024-08,5.044811320754717,6.803660868454424,-0.8655231353892074,742
seasonal_naive_weekly,48,2024-09,3.4512622720897617,4.446748579723875,-3.175686550917618,713
seasonal_naive_weekly,48,2024-10,3.6211643835616436,5.179321040286667,-0.08267840052712194,730
seasonal_naive_weekly,48,2024-11,6.55123188405797,16.969112071430068,-0.8581442043830774,690
seasonal_naive_weekly,48,2024-12,3.282450832072618,4.440153395831882,-0.38898598872872436,661
seasonal_naive_weekly,72,2024-01,4.661162079510704,6.553122723648067,-1.635966511783311,654
seasonal_naive_weekly,72,2024-02,5.43110599078341,7.8528901701588545,-1.4245418693544813,651
seasonal_naive_weekly,72,2024-03,5.4148667601683025,7.643989471150723,-1.2683807726444667,713
seasonal_naive_weekly,72,2024-04,4.798928571428571,6.275597581107316,-1.2302103534016435,700
seasonal_naive_weekly,72,2024-05,4.249859943977591,5.898705526702982,-1.4662457328676286,714
seasonal_naive_weekly,72,2024-06,4.004317548746519,5.057433371976116,-0.9329104278655145,718
seasonal_naive_weekly,72,2024-07,5.223787061994609,8.56965651605912,-0.8470076195965015,742
seasonal_naive_weekly,72,2024-08,5.395080862533693,7.079413084616656,-0.9717609405912098,742
seasonal_naive_weekly,72,2024-09,3.539831697054698,4.409693039982757,-3.0732187916854343,713
seasonal_naive_weekly,72,2024-10,4.2126027397260275,6.304449396400991,-0.5784585583133595,730
seasonal_naive_weekly,72,2024-11,6.450289435600579,17.09295508692026,-0.9041362878430212,691
seasonal_naive_weekly,72,2024-12,3.7909733124018845,5.109607489525714,-0.48901865275505707,637
